,id,Photo_ArchivalDate,Photo_Provenance,Photo_KHI_Classification,Photo_AcquisitionDate,Photo_Photographer,Art_id0,Art_id_sublevel0,Art_type0,Art_title0,Art_GeoStyle0,Art_ActualState0,Art_Artist0,Art_GeoLocation0,Art_Institution0,Art_PhysLocation_Geo0,Art_PhysLocation_Name0,Art_Date0,Art_id1,Art_id_sublevel1,Art_type1,Art_title1,Art_GeoStyle1,Art_ActualState1,Art_Artist1,Art_GeoLocation1,Art_Institution1,Art_PhysLocation_Geo1,Art_PhysLocation_Name1,Art_Date1,Art_id2,Art_id_sublevel2,Art_type2,Art_title2,Art_GeoStyle2,Art_ActualState2,Art_Artist2,Art_GeoLocation2,Art_Institution2,Art_PhysLocation_Geo2,Art_PhysLocation_Name2,Art_Date2
554,157358,1958,No Data,Mal. Ren.,,,07703022,,Bild,Bildnis einer Dame in Weiß,,,Tizian,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1555,,,,,,,,,,,,,,,,,,,,,,,,
555,283457,1972,No Data,Mal. Ren.,,,07703022,,Bild,Bildnis einer Dame in Weiß,,,Tizian,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1555,,,,,,,,,,,,,,,,,,,,,,,,
556,294358,1974,"Burckhardt, Jakob (Nachlass)",Mal. Ren.,,,07703022,,Bild,Bildnis einer Dame in Weiß,,,Tizian,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1555,,,,,,,,,,,,,,,,,,,,,,,,
557,294363,1974,"Burckhardt, Jakob (Nachlass)",Mal. Ren.,,,07703022,,Bild,Bildnis einer Dame in Weiß,,,Tizian,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1555,,,,,,,,,,,,,,,,,,,,,,,,
558,471093,1990,"Heinemann, Fritz",Mal. Ren.,,,07703022,,Bild,Bildnis einer Dame in Weiß,,,Tizian,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1555,,,,,,,,,,,,,,,,,,,,,,,,
559,492184,1992,"Hueck, Irene",Mal. Ren.,,,07703022,,Bild,Bildnis einer Dame in Weiß,,,Tizian,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1555,,,,,,,,,,,,,,,,,,,,,,,,
560,13488,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,70013039,,Bild,Bildnis eines Würdenträgers,,,Parmigianino,Wien,Kunsthistorisches Museum Wien,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,478877,1991,"Heinemann, Fritz",Mal. Ren.,,unbekannt,70013039,,Bild,Bildnis eines Würdenträgers,,,Parmigianino,Wien,Kunsthistorisches Museum Wien,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,13628,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,Reali,70013112,,Bild,Circe,,,"Furini, Francesco",Lucca,Museo Nazionale di Palazzo Mansi,,,1721/1724,,,,,,,,,,,,,,,,,,,,,,,,
563,269423,1971,"Meloni Trkulja, Silvia",Mal. Bar.,,unbekannt,70013112,,Bild,Circe,,,"Furini, Francesco",Lucca,Museo Nazionale di Palazzo Mansi,,,1721/1724,,,,,,,,,,,,,,,,,,,,,,,,
564,186253,1963,No Data,Mal. Bar.,,unbekannt,70013112,,Bild,Circe,,,"Furini, Francesco",Lucca,Museo Nazionale di Palazzo Mansi,,,1721/1724,,,,,,,,,,,,,,,,,,,,,,,,
565,13658,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1902,Bruckmann,70013003,,Bild,Der Evangelist Matthäus,,,Guercino,Dresden,Gemäldegalerie Alte Meister Dresden,,,um 1615,,,,,,,,,,,,,,,,,,,,,,,,
566,13666,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,Brogi,70013015,,Bild,"['Tempelreinigung', 'Vertreibung der Geldwechsler aus dem Tempel']",,,Guercino,Genua,Galleria di Palazzo Rosso,,,1634,,,,,,,,,,,,,,,,,,,,,,,,
567,13683,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,Hanfstaengl,70013027,,Bild,Susanna im Bade,,,Guercino,Madrid,Museo del Prado,,,1617,,,,,,,,,,,,,,,,,,,,,,,,
568,290221,1973,"Hueck, Irene",Mal. Bar.,,unbekannt,70013027,,Bild,Susanna im Bade,,,Guercino,Madrid,Museo del Prado,,,1617,,,,,,,,,,,,,,,,,,,,,,,,
569,290899,1973,No Data,Mal. Bar.,,unbekannt,70013027,,Bild,Susanna im Bade,,,Guercino,Madrid,Museo del Prado,,,1617,,,,,,,,,,,,,,,,,,,,,,,,
570,13500,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,Alinari,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,002",Altarbild,Grablegung Christi,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
571,127604,1940,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,002",Altarbild,Grablegung Christi,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
572,127605,1940,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,002",Altarbild,Grablegung Christi,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
573,127606,1940,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,002",Altarbild,Grablegung Christi,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
574,134769,1942,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,002",Altarbild,Grablegung Christi,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
575,179119,1962,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,002",Altarbild,Grablegung Christi,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
576,262633,1970,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,002",Altarbild,Grablegung Christi,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
577,262634,1970,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,002",Altarbild,Grablegung Christi,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
578,262635,1970,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,002",Altarbild,Grablegung Christi,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
579,274998,1971,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,002",Altarbild,Grablegung Christi,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
580,393725,1981,"Pudelko, Georg",Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,002",Altarbild,Grablegung Christi,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
581,419802,1984,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,002",Altarbild,Grablegung Christi,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
582,419803,1984,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,002",Altarbild,Grablegung Christi,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
583,419804,1984,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,002",Altarbild,Grablegung Christi,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
584,115644,1937,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,003",Wandbild,Verkündigung,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
585,133881/1,1942,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,003",Wandbild,Verkündigung,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
586,133881/2,1942,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,003",Wandbild,Verkündigung,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
587,133882/1,1942,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,003",Wandbild,Verkündigung,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
588,133882/2,1942,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,003",Wandbild,Verkündigung,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
589,134768,1942,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,003",Wandbild,Verkündigung,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
590,134763,1942,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,003",Wandbild,Verkündigung,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
591,134762,1942,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,003",Wandbild,Verkündigung,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
592,262636,1970,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,003",Wandbild,Verkündigung,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
593,262637,1970,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,003",Wandbild,Verkündigung,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
594,262638,1970,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,003",Wandbild,Verkündigung,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
595,262639,1970,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,003",Wandbild,Verkündigung,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
596,262640,1970,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,003",Wandbild,Verkündigung,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
597,315552,1975,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,003",Wandbild,Verkündigung,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
598,446298,1987,"Conti, Alessandro",Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,003",Wandbild,Verkündigung,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
599,495206,1993,"Licandro, Franca",Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,003",Wandbild,Verkündigung,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
600,539858,1997,No Data,Mal. Ren.,,"Bazzechi, Ivo",07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,003",Wandbild,Verkündigung,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
601,134767,1942,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,004",Deckenbild,Der heilige Matthäus,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
602,262641,1970,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,004",Deckenbild,Der heilige Matthäus,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
603,134765,1942,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Bronzino, Agnolo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,005",Deckenbild,Der heilige Markus,,,"Bronzino, Agnolo",,,,,,,,,,,,,,,,,
604,171069,1961,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Bronzino, Agnolo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,005",Deckenbild,Der heilige Markus,,,"Bronzino, Agnolo",,,,,,,,,,,,,,,,,
605,134766,1942,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,006",Deckenbild,Der heilige Lukas,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
606,171068,1961,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,006",Deckenbild,Der heilige Lukas,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
607,262642,1970,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,006",Deckenbild,Der heilige Lukas,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
608,262643,1970,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,006",Deckenbild,Der heilige Lukas,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
609,134764,1942,No Data,Mal. Ren.,,,07703777,,Zyklus,Malerische Ausstattung,,,"Pontormo, Jacopo",Florenz,Santa Felicità,Florenz,Santa Felicità,1525-1528,,"07703777,T,007",Deckenbild,Der heilige Johannes Evangelist,,,"Pontormo, Jacopo",,,,,,,,,,,,,,,,,
610,13655,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1902,Bruckmann,70012996,,Bild,Der Tod des Adonis,,zerstört,Guercino,Dresden,Gemäldegalerie Alte Meister Dresden,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,13257,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1899,Anderson,70013070,,Bild,Marienkrönung,,,"Pintoricchio, Bernardino",Rom,Musei Vaticani,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,392609,1981,"Pudelko, Georg",Mal. Ren.,,unbekannt,70013070,,Bild,Marienkrönung,,,"Pintoricchio, Bernardino",Rom,Musei Vaticani,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,255588,1970,No Data,Mal. Ren.,vor 1912,Brogi,70013070,,Bild,Marienkrönung,,,"Pintoricchio, Bernardino",Rom,Musei Vaticani,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,283704,1973,No Data,Mal. Bar.,,,07503032,,Bild,Maria Magdalena in Betrachtung der Dornenkrone,,,Guercino,Neapel,Museo e Gallerie Nazionali di Capodimonte,Parma,Palazzo del Giardino,,,,,,,,,,,,,,,,,,,,,,,,,
615,13662,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1903,Brogi,07503032,,Bild,Maria Magdalena in Betrachtung der Dornenkrone,,,Guercino,Neapel,Museo e Gallerie Nazionali di Capodimonte,Parma,Palazzo del Giardino,,,,,,,,,,,,,,,,,,,,,,,,,
616,13680,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1903,Hanfstaengl,07503032,,Bild,Maria Magdalena in Betrachtung der Dornenkrone,,,Guercino,Neapel,Museo e Gallerie Nazionali di Capodimonte,Parma,Palazzo del Giardino,,,,,,,,,,,,,,,,,,,,,,,,,
617,13770,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1907,Brogi,70008508,,Bild,Bildnis des Pietro Leopoldo I,,,"Lucci, Filippo",Florenz,Galleria degli Uffizi,,,1780,,,,,,,,,,,,,,,,,,,,,,,,
618,257700,1970,No Data,Bildnisse,vor 1907,Brogi,70008508,,Bild,Bildnis des Pietro Leopoldo I,,,"Lucci, Filippo",Florenz,Galleria degli Uffizi,,,1780,,,,,,,,,,,,,,,,,,,,,,,,
619,13388,1912,"Buerkel, Ludwig von",Mal. Ren.,1899,Bruckmann,07701890,,Bild,Der heilige Hieronymus im Studierzimmer,,,"Catena, Vincenzo",Frankfurt (Main),Städelsches Kunstinstitut und Städtische Galerie,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,425454,1985,"Heinemann, Fritz",Mal. Ren.,,,07701890,,Bild,Der heilige Hieronymus im Studierzimmer,,,"Catena, Vincenzo",Frankfurt (Main),Städelsches Kunstinstitut und Städtische Galerie,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,13321,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,"Verri, Candido",70013343,,Bild,"Prozessionstafel, Rückseite: Auferstandener Christus",,,"Mattioli, Battista di Baldassare",Perugia,Museo Capitolare,Perugia,San Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,
622,26626,1925,No Data,Mal. Ren.,,,70013343,,Bild,"Prozessionstafel, Rückseite: Auferstandener Christus",,,"Mattioli, Battista di Baldassare",Perugia,Museo Capitolare,Perugia,San Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,
623,546038,1998,No Data,Mal. Ren.,,,70013343,,Bild,"Prozessionstafel, Rückseite: Auferstandener Christus",,,"Mattioli, Battista di Baldassare",Perugia,Museo Capitolare,Perugia,San Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,
624,546039,1998,No Data,Mal. Ren.,,,70013343,,Bild,"Prozessionstafel, Rückseite: Auferstandener Christus",,,"Mattioli, Battista di Baldassare",Perugia,Museo Capitolare,Perugia,San Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,
625,546040,1998,No Data,Mal. Ren.,,,70013343,,Bild,"Prozessionstafel, Rückseite: Auferstandener Christus",,,"Mattioli, Battista di Baldassare",Perugia,Museo Capitolare,Perugia,San Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,
626,546041,1998,No Data,Mal. Ren.,,,70013343,,Bild,"Prozessionstafel, Rückseite: Auferstandener Christus",,,"Mattioli, Battista di Baldassare",Perugia,Museo Capitolare,Perugia,San Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,
627,13199,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,Hanfstaengl,70013082,,Retabel,Szenen aus dem Leben Christi,,,"Roberti, Ercole de'",London,National Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,13624,1912,"Buerkel, Ludwig von",Mal. Franz.,vor 1912,unbekannt,70013111,,Bild,Felsenlandschaft mit Figuren und Wasserfall,,,"Dughet, Gaspard",Rom,Galleria Colonna,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,13359,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1894,Anderson,70013094,,Bild,Männliches Bildnis,,,"Bronzino, Agnolo",Florenz,Galleria degli Uffizi,,,1530/1532,,,,,,,,,,,,,,,,,,,,,,,,
630,13650,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1903,Hanfstaengl,70013028,,Bild,Der heilige Sebastian,,,Guercino,Wien,Kunsthistorisches Museum Wien,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,13407,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Brogi,70013137,,Bild,Der heilige Ivo,,,Jacopo da Empoli,Florenz,"Galleria Palatina, Palazzo Pitti",,,1616,,,,,,,,,,,,,,,,,,,,,,,,
632,13197,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,70013113,,Bild,Madonna mit Kind und den Heiligen Magdalena und Martha,,zerstört,"Gozzoli, Benozzo",Berlin,"Gemäldegalerie, Staatliche Museen zu Berlin - Preußischer Kulturbesitz",,,1665/1670,,,,,,,,,,,,,,,,,,,,,,,,
633,108234,1936,Staatliche Museen zu Berlin,Mal. Ren.,,unbekannt,70013113,,Bild,Madonna mit Kind und den Heiligen Magdalena und Martha,,zerstört,"Gozzoli, Benozzo",Berlin,"Gemäldegalerie, Staatliche Museen zu Berlin - Preußischer Kulturbesitz",,,1665/1670,,,,,,,,,,,,,,,,,,,,,,,,
634,13626,1912,"Middeldorf, Ulrich",Mal. Bar.,vor 1912,unbekannt,70013101,,Bild,Verkündingung,,,"Furini, Francesco",Vicchio,Museo d'Arte Sacra,,,um 1633,,,,,,,,,,,,,,,,,,,,,,,,
635,463443,1989,No Data,Mal. Bar.,,unbekannt,70013101,,Bild,Verkündingung,,,"Furini, Francesco",Vicchio,Museo d'Arte Sacra,,,um 1633,,,,,,,,,,,,,,,,,,,,,,,,
636,13688,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1903,Brogi,70013004,,Bild,Die heilige Margareta von Cortona,,,Guercino,Rom,Musei Vaticani,,,1646-1648,,,,,,,,,,,,,,,,,,,,,,,,
637,13665,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1899,Brogi,70013016,,Bild,"Madonna mit Kind, dem Johannesknaben und den heiligen Evangelisten Johannes und Bartholomäus",,,Guercino,Genua,Galleria di Palazzo Rosso,,,1652,,,,,,,,,,,,,,,,,,,,,,,,
638,13182,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,unbekannt,07503386,,Bild,Kalvarienberg,florentinisch,,,Frankfurt (Main),Städelsches Kunstinstitut und Städtische Galerie,,,1401/1500,,,,,,,,,,,,,,,,,,,,,,,,
639,541609,1997,Städelsches Kunstinstitut,Mal. Ren.,,"Edelmann, Ursula",07503386,,Bild,Kalvarienberg,florentinisch,,,Frankfurt (Main),Städelsches Kunstinstitut und Städtische Galerie,,,1401/1500,,,,,,,,,,,,,,,,,,,,,,,,
640,541610,1997,Städelsches Kunstinstitut,Mal. Ren.,,"Edelmann, Ursula",07503386,,Bild,Kalvarienberg,florentinisch,,,Frankfurt (Main),Städelsches Kunstinstitut und Städtische Galerie,,,1401/1500,,,,,,,,,,,,,,,,,,,,,,,,
641,541611,1997,Städelsches Kunstinstitut,Mal. Ren.,,"Edelmann, Ursula",07503386,,Bild,Kalvarienberg,florentinisch,,,Frankfurt (Main),Städelsches Kunstinstitut und Städtische Galerie,,,1401/1500,,,,,,,,,,,,,,,,,,,,,,,,
642,541612,1997,Städelsches Kunstinstitut,Mal. Ren.,,"Edelmann, Ursula",07503386,,Bild,Kalvarienberg,florentinisch,,,Frankfurt (Main),Städelsches Kunstinstitut und Städtische Galerie,,,1401/1500,,,,,,,,,,,,,,,,,,,,,,,,
643,541613,1997,Städelsches Kunstinstitut,Mal. Ren.,,"Edelmann, Ursula",07503386,,Bild,Kalvarienberg,florentinisch,,,Frankfurt (Main),Städelsches Kunstinstitut und Städtische Galerie,,,1401/1500,,,,,,,,,,,,,,,,,,,,,,,,
644,541614,1997,Städelsches Kunstinstitut,Mal. Ren.,,"Edelmann, Ursula",07503386,,Bild,Kalvarienberg,florentinisch,,,Frankfurt (Main),Städelsches Kunstinstitut und Städtische Galerie,,,1401/1500,,,,,,,,,,,,,,,,,,,,,,,,
645,541615,1997,Städelsches Kunstinstitut,Mal. Ren.,,"Edelmann, Ursula",07503386,,Bild,Kalvarienberg,florentinisch,,,Frankfurt (Main),Städelsches Kunstinstitut und Städtische Galerie,,,1401/1500,,,,,,,,,,,,,,,,,,,,,,,,
646,541616,1997,Städelsches Kunstinstitut,Mal. Ren.,,"Edelmann, Ursula",07503386,,Bild,Kalvarienberg,florentinisch,,,Frankfurt (Main),Städelsches Kunstinstitut und Städtische Galerie,,,1401/1500,,,,,,,,,,,,,,,,,,,,,,,,
647,432695,1986,Vannini Parenti,Mal. Bar.,,,07502924,,Bild,Sibilla Samia,,,Guercino,Florenz,Galleria degli Uffizi,,,1644,,,,,,,,,,,,,,,,,,,,,,,,
648,230786,1968,No Data,Mal. Bar.,,,07502924,,Bild,Sibilla Samia,,,Guercino,Florenz,Galleria degli Uffizi,,,1644,,,,,,,,,,,,,,,,,,,,,,,,
649,392684,1981,"Pudelko, Georg",Mal. Bar.,,,07502924,,Bild,Sibilla Samia,,,Guercino,Florenz,Galleria degli Uffizi,,,1644,,,,,,,,,,,,,,,,,,,,,,,,
650,13672,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1903,Hanfstaengl,07502924,,Bild,Sibilla Samia,,,Guercino,Florenz,Galleria degli Uffizi,,,1644,,,,,,,,,,,,,,,,,,,,,,,,
651,380211,1980,"Meloni Trkulja, Silvia",Mal. Bar.,,,07502924,,Bild,Sibilla Samia,,,Guercino,Florenz,Galleria degli Uffizi,,,1644,,,,,,,,,,,,,,,,,,,,,,,,
652,13684,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1902,Bruckmann,70012997,,Bild,Die Geburt des Adonis,,verschollen,Guercino,Dresden,Gemäldegalerie Alte Meister Dresden,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,13304,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1907,"Braun, Adolphe",07700658,,Bild,Heilige Familie mit Heiligen,,,"Carpaccio, Vittore",Avignon,Musée du Petit Palais,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
